block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_276975,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980022,1991523-SE2014-hsep1401-Weekday-02_merged_983420
a_276897,51-52,1,51 Charles,510011,SE2014-hsep1401-Weekday-02_merged_980022,1991052-SE2014-hsep1401-Weekday-02_merged_980778
a_275132,31-52,0,31 Providence,310001,SE2014-hsep1407-Sunday-01_merged_980020,1984508-SE2014-hsep1407-Sunday-01_merged_985670
b_275147,19-52,0,19 Providence,190047,SE2014-hsep1407-Sunday-01_merged_980030,1984810-SE2014-hsep1407-Sunday-01_merged_988535
b_275064,21-52,1,Outbound,210020,SE2014-hsep1406-Saturday-01_merged_980027,1983117-SE2014-hsep1406-Saturday-01_merged_987148
a_276874,31-52,0,31 Providence,310001,SE2014-hsep1401-Weekday-02_merged_980022,1990500-SE2014-hsep1401-Weekday-02_merged_982379
b_275478,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980034,1986207-SE2014-hsem1406-Saturday-01_merged_991015
a_276819,87-52,0,87 Downtown,870013,SE2014-hsep1401-Weekday-02_merged_980022,1989510-SE2014-hsep1401-Weekday-02_merged_984387
a_276709,1-52,1,1 Eddy St,10025,SE2014-hsep1406-Saturday-01_merged_980017,1988758-SE2014-hsep1406-Saturday-01_merged_982281
b_275066,92-52,0,92 East Side M,920029,SE2014-hsep1406-Saturday-01_merged_980027,1983149-SE2014-hsep1406-Saturday-01_merged_986605
a_275137,20-52,1,20 Elmwood,200005,SE2014-hsep1407-Sunday-01_merged_980020,1984630-SE2014-hsep1407-Sunday-01_merged_980701
a_276837,18-52,1,18 Union Ave,180023,SE2014-hsep1401-Weekday-02_merged_980022,1989667-SE2014-hsep1401-Weekday-02_merged_980700
a_277677,22-52,0,Providence,220050,SE2014-hsep1401-Weekday-02_merged_980022,1994770-SE2014-hsep1401-Weekday-02
b_275088,34-52,0,34 Providence,340004,SE2014-hsep1406-Saturday-01_merged_980027,1983620-SE2014-hsep1406-Saturday-01_merged_987899
b_274820,60-52,1,60 Newport,600066,SE2014-hsem1406-Saturday-01_merged_980034,1979018-SE2014-hsem1406-Saturday-01_merged_988648
b_275024,6-52,1,6 PRAIRIE,60004,SE2014-hsep1406-Saturday-01_merged_980027,1982532-SE2014-hsep1406-Saturday-01_merged_990409
a_275304,27-52,0,27 Providence,270010,SE2014-hsep1407-Sunday-01_merged_980020,1985743-SE2014-hsep1407-Sunday-01_merged_985359
b_275477,67-52,0,67 GATEWAY,670011,SE2014-hsem1401-Weekday-01_merged_980029,1986127-SE2014-hsem1401-Weekday-01_merged_991231
a_275126,30-52,0,30 Providence,300014,SE2014-hsep1407-Sunday-01_merged_980020,1984370-SE2014-hsep1407-Sunday-01_merged_981255
b_275149,34-52,1,98 PAWTUCKET,340010,SE2014-hsep1407-Sunday-01_merged_980030,1984341-SE2014-hsep1407-Sunday-01_merged_990328
a_276924,19-52,0,19 Providence,190049,SE2014-hsep1401-Weekday-02_merged_980022,1991243-SE2014-hsep1401-Weekday-02_merged_980379
b_275135,22-52,0,22 Providence,220017,SE2014-hsep1407-Sunday-01_merged_980030,1984580-SE2014-hsep1407-Sunday-01_merged_989731
b_276890,57-52,0,57 Providence,570004,SE2014-hsep1401-Weekday-02_merged_980032,1990929-SE2014-hsep1401-Weekday-02_merged_986595
b_276687,11-52,0,R-LINE NORTH,110003,SE2014-hsep1406-Saturday-01_merged_980027,1983788-SE2014-hsep1406-Saturday-01_merged_989893
b_275162,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980030,1984992-SE2014-hsep1407-Sunday-01_merged_986426
b_275136,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1407-Sunday-01_merged_980030,1984581-SE2014-hsep1407-Sunday-01_merged_988095
a_277023,1-52,1,1 Eddy St,10024,SE2014-hsep1401-Weekday-02_merged_980022,1992482-SE2014-hsep1401-Weekday-02_merged_980507
b_275158,11-52,0,R-LINE NORTH,110003,SE2014-hsep1407-Sunday-01_merged_980030,1984949-SE2014-hsep1407-Sunday-01_merged_989959
b_275080,57-52,1,57 SMITH ST,570009,SE2014-hsep1406-Saturday-01_merged_980027,1983464-SE2014-hsep1406-Saturday-01_merged_986457
b_276870,80-52,0,80 Pawtucket,800006,SE2014-hsep1401-Weekday-02_merged_980032,1990324-SE2014-hsep1401-Weekday-02_merged_986770
b_276713,1-52,1,1 Eddy St,10024,SE2014-hsep1407-Sunday-01_merged_980030,1988784-SE2014-hsep1407-Sunday-01_merged_988464
a_275076,22-52,1,22 PONTIAC AV,220018,SE2014-hsep1406-Saturday-01_merged_980017,1983360-SE2014-hsep1406-Saturday-01_merged_983552
a_275475,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980019,1986095-SE2014-hsem1401-Weekday-01_merged_984697
a_276868,71-52,1,71 BROAD ST.,710002,SE2014-hsep1401-Weekday-02_merged_980022,1990374-SE2014-hsep1401-Weekday-02_merged_984290
b_275072,17-52,1,17 Dyer,170012,SE2014-hsep1406-Saturday-01_merged_980027,1983251-SE2014-hsep1406-Saturday-01_merged_987746
a_275079,51-52,1,51 CHARLES,510012,SE2014-hsep1406-Saturday-01_merged_980017,1983458-SE2014-hsep1406-Saturday-01_merged_984558
b_275022,75-52,1,75 DEXTER ST,750004,SE2014-hsep1406-Saturday-01_merged_980027,1982417-SE2014-hsep1406-Saturday-01_merged_990145
b_276877,17-52,0,17 Providence,170013,SE2014-hsep1401-Weekday-02_merged_980032,1989383-SE2014-hsep1401-Weekday-02_merged_987150
a_276886,22-52,0,22 Providence,220017,SE2014-hsep1401-Weekday-02_merged_980022,1990919-SE2014-hsep1401-Weekday-02_merged_982365
b_278779,63-52,1,63 BROADWAY,630025,SE2014-hsem1406-Saturday-01_merged_980034,1996217-SE2014-hsem1406-Saturday-01
a_276986,4-52,1,M31 Cranston,40032,SE2014-hsep1401-Weekday-02_merged_980022,1992187-SE2014-hsep1401-Weekday-02
a_275091,98-52,0,98 PAWTUCKET,980001,SE2014-hsep1406-Saturday-01_merged_980017,1983653-SE2014-hsep1406-Saturday-01_merged_981736
a_275073,17-52,0,17 Providence,170013,SE2014-hsep1406-Saturday-01_merged_980017,1983280-SE2014-hsep1406-Saturday-01_merged_984903
b_276891,57-52,1,57 SMITH ST,570009,SE2014-hsep1401-Weekday-02_merged_980032,1990761-SE2014-hsep1401-Weekday-02_merged_986802
a_275051,55-52,1,55 FATIMA,550017,SE2014-hsep1406-Saturday-01_merged_980017,1982675-SE2014-hsep1406-Saturday-01_merged_980918
b_276895,54-52,1,54 Lincoln,540048,SE2014-hsep1401-Weekday-02_merged_980032,1990972-SE2014-hsep1401-Weekday-02_merged_986138
b_275125,33-52,0,33 Providence,330003,SE2014-hsep1407-Sunday-01_merged_980030,1984323-SE2014-hsep1407-Sunday-01_merged_989462
b_276878,17-52,1,17 Dyer,170012,SE2014-hsep1401-Weekday-02_merged_980032,1989347-SE2014-hsep1401-Weekday-02_merged_987349
a_275308,28-52,0,28 Providence,280002,SE2014-hsep1406-Saturday-01_merged_980017,1985928-SE2014-hsep1406-Saturday-01_merged_980385
a_275084,54-52,0,54 Lincoln,540046,SE2014-hsep1406-Saturday-01_merged_980017,1983575-SE2014-hsep1406-Saturday-01_merged_980316
a_276874,31-52,0,31 Providence,310001,SE2014-hsep1401-Weekday-02_merged_980022,1990461-SE2014-hsep1401-Weekday-02_merged_980305
b_275025,6-52,1,6 PRAIRIE,60009,SE2014-hsep1406-Saturday-01_merged_980027,1982543-SE2014-hsep1406-Saturday-01_merged_991315
b_275141,72-52,0,72 Providence,720017,SE2014-hsep1407-Sunday-01_merged_980030,1984736-SE2014-hsep1407-Sunday-01_merged_988513
a_275478,67-52,0,67 GATEWAY,670011,SE2014-hsem1406-Saturday-01_merged_980024,1986229-SE2014-hsem1406-Saturday-01_merged_985555
a_275477,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980019,1986084-SE2014-hsem1401-Weekday-01_merged_983000
b_276954,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980032,1991626-SE2014-hsep1401-Weekday-02_merged_990504
a_275078,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1406-Saturday-01_merged_980017,1983401-SE2014-hsep1406-Saturday-01_merged_981239
b_276868,76-52,0,76 Pawtucket,760007,SE2014-hsep1401-Weekday-02_merged_980032,1990331-SE2014-hsep1401-Weekday-02_merged_990003
a_276896,54-52,0,54 Lincoln,540046,SE2014-hsep1401-Weekday-02_merged_980022,1991017-SE2014-hsep1401-Weekday-02_merged_981163
a_276890,20-52,1,20 Elmwood,200005,SE2014-hsep1401-Weekday-02_merged_980022,1990876-SE2014-hsep1401-Weekday-02_merged_983892
a_276712,1-52,0,XXXXX,10008,SE2014-hsep1406-Saturday-01_merged_980017,1988740-SE2014-hsep1406-Saturday-01_merged_985567
b_275125,33-52,1,33 Riverside,330004,SE2014-hsep1407-Sunday-01_merged_980030,1984306-SE2014-hsep1407-Sunday-01_merged_986209
a_275151,60-52,1,60 Newport,600066,SE2014-hsep1407-Sunday-01_merged_980020,1984881-SE2014-hsep1407-Sunday-01_merged_980475
b_276869,80-52,0,80 Pawtucket,800006,SE2014-hsep1401-Weekday-02_merged_980032,1990323-SE2014-hsep1401-Weekday-02_merged_990327
b_275716,66-52,0,66 Providence,660007,SE2014-hsep1407-Sunday-01_merged_980030,1986995-SE2014-hsep1407-Sunday-01_merged_988157
a_276873,31-52,0,31 Providence,310001,SE2014-hsep1401-Weekday-02_merged_980022,1990481-SE2014-hsep1401-Weekday-02_merged_980760
b_276689,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1406-Saturday-01_merged_980027,1983854-SE2014-hsep1406-Saturday-01_merged_989005
b_275120,80-52,1,80 Armistice,800002,SE2014-hsep1407-Sunday-01_merged_980030,1984073-SE2014-hsep1407-Sunday-01_merged_986533
b_276866,21-52,0,Inbound,210019,SE2014-hsep1401-Weekday-02_merged_980032,1990122-SE2014-hsep1401-Weekday-02_merged_988811
a_275069,31-52,1,31 Cranston St,310002,SE2014-hsep1406-Saturday-01_merged_980017,1982887-SE2014-hsep1406-Saturday-01_merged_982242
a_275481,67-52,1,67 BELLEVUE,670008,SE2014-hsem1407-Sunday-01_merged_980016,1986302-SE2014-hsem1407-Sunday-01_merged_983564
a_276964,50-52,1,50 Douglas Av,500014,SE2014-hsep1401-Weekday-02_merged_980022,1991882-SE2014-hsep1401-Weekday-02_merged_982838
a_276878,17-52,1,17 Dyer,170012,SE2014-hsep1401-Weekday-02_merged_980022,1989347-SE2014-hsep1401-Weekday-02_merged_981697
a_275481,67-52,0,67 GATEWAY,670011,SE2014-hsem1407-Sunday-01_merged_980016,1986332-SE2014-hsem1407-Sunday-01_merged_985340
b_276837,18-52,0,18 Providence,180021,SE2014-hsep1401-Weekday-02_merged_980032,1989630-SE2014-hsep1401-Weekday-02_merged_991179
b_275054,30-52,0,30 Providence,300014,SE2014-hsep1406-Saturday-01_merged_980027,1982766-SE2014-hsep1406-Saturday-01_merged_986149
b_275068,92-52,0,92 East Side M,920029,SE2014-hsep1406-Saturday-01_merged_980027,1983145-SE2014-hsep1406-Saturday-01_merged_985916
a_276891,20-52,0,20 Providence,200006,SE2014-hsep1401-Weekday-02_merged_980022,1990849-SE2014-hsep1401-Weekday-02_merged_980952
b_277027,1-52,0,1 Hope St,10006,SE2014-hsep1401-Weekday-02_merged_980032,1992569-SE2014-hsep1401-Weekday-02_merged_988828
b_275063,21-52,1,Outbound,210020,SE2014-hsep1406-Saturday-01_merged_980027,1983121-SE2014-hsep1406-Saturday-01_merged_989228
a_276945,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991584-SE2014-hsep1401-Weekday-02_merged_983631
b_276887,20-52,1,20 ELMWOOD,200004,SE2014-hsep1401-Weekday-02_merged_980032,1990828-SE2014-hsep1401-Weekday-02_merged_988100
a_275025,6-52,0,6 Providence,60007,SE2014-hsep1406-Saturday-01_merged_980017,1982515-SE2014-hsep1406-Saturday-01_merged_985291
b_275145,13-52,1,13 ARCTIC,130006,SE2014-hsep1407-Sunday-01_merged_980030,1984794-SE2014-hsep1407-Sunday-01_merged_985748
a_275122,3-52,1,3A WARWICK AV,30034,SE2014-hsep1407-Sunday-01_merged_980020,1984243-SE2014-hsep1407-Sunday-01_merged_981611
b_274784,14-52,0,14 Providence,140002,SE2014-hsem1401-Weekday-01_merged_980029,1978723-SE2014-hsem1401-Weekday-01_merged_989798
b_276688,11-52,0,R-LINE NORTH,110003,SE2014-hsep1406-Saturday-01_merged_980027,1983747-SE2014-hsep1406-Saturday-01_merged_987496
b_275127,30-52,1,30 Oaklawn,300015,SE2014-hsep1407-Sunday-01_merged_980030,1984364-SE2014-hsep1407-Sunday-01_merged_987479
b_275150,71-52,1,71 BROAD ST.,710002,SE2014-hsep1407-Sunday-01_merged_980030,1984180-SE2014-hsep1407-Sunday-01_merged_986706
b_276940,98-52,1,98 PAWTUCKET A,980002,SE2014-hsep1401-Weekday-02_merged_980032,1991381-SE2014-hsep1401-Weekday-02_merged_990600
b_275160,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980030,1985055-SE2014-hsep1407-Sunday-01_merged_989707
b_275478,67-52,0,67 GATEWAY,670011,SE2014-hsem1406-Saturday-01_merged_980034,1986219-SE2014-hsem1406-Saturday-01_merged_986854
a_276874,31-52,1,31 Cranston St,310002,SE2014-hsep1401-Weekday-02_merged_980022,1990531-SE2014-hsep1401-Weekday-02_merged_982528
b_276876,19-52,0,19 Providence,190047,SE2014-hsep1401-Weekday-02_merged_980032,1990644-SE2014-hsep1401-Weekday-02_merged_986113
a_276896,54-52,0,54 Lincoln,540047,SE2014-hsep1401-Weekday-02_merged_980022,1990941-SE2014-hsep1401-Weekday-02_merged_981322
a_276923,75-52,0,75 Pawtucket,750005,SE2014-hsep1401-Weekday-02_merged_980022,1991236-SE2014-hsep1401-Weekday-02_merged_980939
b_275130,92-52,1,92 Federal Hil,920030,SE2014-hsep1407-Sunday-01_merged_980030,1984450-SE2014-hsep1407-Sunday-01_merged_986581
b_275077,20-52,0,20 Providence,200006,SE2014-hsep1406-Saturday-01_merged_980027,1983341-SE2014-hsep1406-Saturday-01_merged_986840
a_275056,80-52,0,80 Pawtucket,800006,SE2014-hsep1406-Saturday-01_merged_980017,1982935-SE2014-hsep1406-Saturday-01_merged_982722
b_276957,32-52,1,32 EAST PROV.,320006,SE2014-hsep1401-Weekday-02_merged_980032,1990028-SE2014-hsep1401-Weekday-02_merged_986642
b_275475,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980029,1986106-SE2014-hsem1401-Weekday-01_merged_985783
a_276952,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991556-SE2014-hsep1401-Weekday-02_merged_985235
a_274783,14-52,0,14 Providence,140038,SE2014-hsem1401-Weekday-01_merged_980019,1978705-SE2014-hsem1401-Weekday-01_merged_980649
a_275153,6-52,0,6 Providence,60007,SE2014-hsep1407-Sunday-01_merged_980020,1984153-SE2014-hsep1407-Sunday-01_merged_982275
a_276852,55-52,1,55 FATIMA,550017,SE2014-hsep1401-Weekday-02_merged_980022,1989885-SE2014-hsep1401-Weekday-02_merged_981271
b_275054,30-52,1,30 Oaklawn,300015,SE2014-hsep1406-Saturday-01_merged_980027,1982745-SE2014-hsep1406-Saturday-01_merged_986150
a_275704,66-52,0,66 providence,660001,SE2014-hsem1401-Weekday-01_merged_980019,1986900-SE2014-hsem1401-Weekday-01_merged_981670
a_276868,80-52,0,80 Pawtucket,800006,SE2014-hsep1401-Weekday-02_merged_980022,1990325-SE2014-hsep1401-Weekday-02_merged_985653
b_276893,51-52,0,51 PROVIDENCE,510010,SE2014-hsep1401-Weekday-02_merged_980032,1990965-SE2014-hsep1401-Weekday-02_merged_990253
a_275700,66-52,0,66 Providence,660042,SE2014-hsem1401-Weekday-01_merged_980019,1986919-SE2014-hsem1401-Weekday-01_merged_982464
b_276864,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980032,1990298-SE2014-hsep1401-Weekday-02_merged_991051
a_276851,33-52,1,33 Riverside,330004,SE2014-hsep1401-Weekday-02_merged_980022,1989896-SE2014-hsep1401-Weekday-02_merged_982214
a_275079,57-52,1,57 SMITH ST,570009,SE2014-hsep1406-Saturday-01_merged_980017,1983489-SE2014-hsep1406-Saturday-01_merged_980465
b_275159,11-52,0,R-LINE NORTH,110003,SE2014-hsep1407-Sunday-01_merged_980030,1984943-SE2014-hsep1407-Sunday-01_merged_988345
b_275085,54-52,0,54 Lincoln,540046,SE2014-hsep1406-Saturday-01_merged_980027,1983565-SE2014-hsep1406-Saturday-01_merged_990502
a_275307,27-52,1,27 MANTON AVE,270013,SE2014-hsep1406-Saturday-01_merged_980017,1985886-SE2014-hsep1406-Saturday-01_merged_982822
b_276806,28-52,1,28 HARTFORD,280003,SE2014-hsep1401-Weekday-02_merged_980032,1991794-SE2014-hsep1401-Weekday-02_merged_988819
b_276943,35-52,0,35 Providence,350001,SE2014-hsep1401-Weekday-02_merged_980032,1991437-SE2014-hsep1401-Weekday-02_merged_989313
b_275071,17-52,1,17 Dyer,170012,SE2014-hsep1406-Saturday-01_merged_980027,1983279-SE2014-hsep1406-Saturday-01_merged_989640
b_275306,27-52,0,27 Providence,270011,SE2014-hsep1407-Sunday-01_merged_980030,1985742-SE2014-hsep1407-Sunday-01_merged_987600
b_275092,35-52,0,35 Providence,350001,SE2014-hsep1406-Saturday-01_merged_980027,1983721-SE2014-hsep1406-Saturday-01_merged_988745
b_275133,31-52,0,31 Providence,310001,SE2014-hsep1407-Sunday-01_merged_980030,1984487-SE2014-hsep1407-Sunday-01_merged_987767
b_275158,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980030,1985029-SE2014-hsep1407-Sunday-01_merged_990343
b_275054,30-52,0,30 Providence,300014,SE2014-hsep1406-Saturday-01_merged_980027,1982770-SE2014-hsep1406-Saturday-01_merged_988385
b_276865,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980032,1990290-SE2014-hsep1401-Weekday-02_merged_988750
a_276823,87-52,1,87 FAIRMOUNT,870018,SE2014-hsep1401-Weekday-02_merged_980022,1989526-SE2014-hsep1401-Weekday-02_merged_984686
b_277029,51-52,1,51 Charles,510011,SE2014-hsep1401-Weekday-02_merged_980032,1991042-SE2014-hsep1401-Weekday-02_merged_990669
a_276715,1-52,0,XXXXX,10008,SE2014-hsep1407-Sunday-01_merged_980020,1988790-SE2014-hsep1407-Sunday-01_merged_984570
b_275137,20-52,0,20 Providence,200006,SE2014-hsep1407-Sunday-01_merged_980030,1984611-SE2014-hsep1407-Sunday-01_merged_986525
b_275123,33-52,1,33 Riverside,330004,SE2014-hsep1407-Sunday-01_merged_980030,1984294-SE2014-hsep1407-Sunday-01_merged_990531
b_276877,19-52,1,19 Plainfield,190048,SE2014-hsep1401-Weekday-02_merged_980032,1989346-SE2014-hsep1401-Weekday-02_merged_988556
a_277027,1-52,1,1 Eddy St,10024,SE2014-hsep1401-Weekday-02_merged_980022,1992471-SE2014-hsep1401-Weekday-02_merged_981671
b_276902,72-52,0,72 Providence,720017,SE2014-hsep1401-Weekday-02_merged_980032,1991120-SE2014-hsep1401-Weekday-02_merged_990564
a_275090,98-52,0,98 PAWTUCKET,980001,SE2014-hsep1406-Saturday-01_merged_980017,1983652-SE2014-hsep1406-Saturday-01_merged_982306
b_276855,55-52,0,55 Providence,550006,SE2014-hsep1401-Weekday-02_merged_980032,1989878-SE2014-hsep1401-Weekday-02_merged_990004
b_275062,56-52,0,56 Providence,560005,SE2014-hsep1406-Saturday-01_merged_980027,1982916-SE2014-hsep1406-Saturday-01_merged_990697
a_275162,11-52,0,R-LINE NORTH,110003,SE2014-hsep1407-Sunday-01_merged_980020,1984946-SE2014-hsep1407-Sunday-01_merged_982201
a_275092,35-52,0,35 Providence,350001,SE2014-hsep1406-Saturday-01_merged_980017,1983719-SE2014-hsep1406-Saturday-01_merged_985268
b_275084,54-52,0,54 Lincoln,540047,SE2014-hsep1406-Saturday-01_merged_980027,1983581-SE2014-hsep1406-Saturday-01_merged_987694
b_275682,50-52,0,50 Providence,500012,SE2014-hsep1406-Saturday-01_merged_980027,1986780-SE2014-hsep1406-Saturday-01_merged_987839
b_275068,92-52,1,92 Federal Hil,920030,SE2014-hsep1406-Saturday-01_merged_980027,1983169-SE2014-hsep1406-Saturday-01_merged_988732
a_275071,17-52,0,17 Providence,170013,SE2014-hsep1406-Saturday-01_merged_980017,1983287-SE2014-hsep1406-Saturday-01_merged_983694
a_275050,33-52,1,33 Riverside,330004,SE2014-hsep1406-Saturday-01_merged_980017,1983221-SE2014-hsep1406-Saturday-01_merged_983448
a_275122,3-52,1,3A WARWICK AV,30034,SE2014-hsep1407-Sunday-01_merged_980020,1984237-SE2014-hsep1407-Sunday-01_merged_980155
a_276880,19-52,1,19 Plainfield,190048,SE2014-hsep1401-Weekday-02_merged_980022,1989340-SE2014-hsep1401-Weekday-02_merged_983624
a_276902,72-52,1,72 Pawtucket,720018,SE2014-hsep1401-Weekday-02_merged_980022,1991084-SE2014-hsep1401-Weekday-02_merged_981476
a_276828,54-52,0,54 Lincoln,540046,SE2014-hsep1401-Weekday-02_merged_980022,1990983-SE2014-hsep1401-Weekday-02_merged_980337
b_275029,87-52,0,87 WALNUT HL,870014,SE2014-hsep1406-Saturday-01_merged_980027,1982391-SE2014-hsep1406-Saturday-01_merged_987722
a_276906,95-52,1,95X PARK & RIDE,950004,SE2014-hsep1401-Weekday-02_merged_980022,1989409-SE2014-hsep1401-Weekday-02_merged_981826
b_276808,27-52,0,27 Providence,270010,SE2014-hsep1401-Weekday-02_merged_980032,1991722-SE2014-hsep1401-Weekday-02_merged_991255
b_275133,31-52,0,31 Providence,310001,SE2014-hsep1407-Sunday-01_merged_980030,1984475-SE2014-hsep1407-Sunday-01_merged_986049
a_275029,54-52,1,54 Lincoln,540048,SE2014-hsep1406-Saturday-01_merged_980017,1982392-SE2014-hsep1406-Saturday-01_merged_985287
b_275055,13-52,0,13 WARW. MALL,130005,SE2014-hsep1406-Saturday-01_merged_980027,1982791-SE2014-hsep1406-Saturday-01_merged_990390
a_275304,27-52,0,27 Providence,270011,SE2014-hsep1407-Sunday-01_merged_980020,1985752-SE2014-hsep1407-Sunday-01_merged_983708
a_276862,21-52,0,21 Providence,210011,SE2014-hsep1401-Weekday-02_merged_980022,1990147-SE2014-hsep1401-Weekday-02_merged_982447
b_275131,92-52,1,92 Federal Hil,920030,SE2014-hsep1407-Sunday-01_merged_980030,1984446-SE2014-hsep1407-Sunday-01_merged_989093
a_275480,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980024,1986178-SE2014-hsem1406-Saturday-01_merged_983710
a_276826,6-52,1,6 PRAIRIE,60004,SE2014-hsep1401-Weekday-02_merged_980022,1989584-SE2014-hsep1401-Weekday-02_merged_981572
a_275062,56-52,0,56 Providence,560005,SE2014-hsep1406-Saturday-01_merged_980017,1982908-SE2014-hsep1406-Saturday-01_merged_982811
b_276872,31-52,0,31 Providence,310001,SE2014-hsep1401-Weekday-02_merged_980032,1990470-SE2014-hsep1401-Weekday-02_merged_986792
a_276908,95-52,0,95X Providence,950003,SE2014-hsep1401-Weekday-02_merged_980022,1991145-SE2014-hsep1401-Weekday-02_merged_983240
a_275131,92-52,1,XXXXX,920030,SE2014-hsep1407-Sunday-01_merged_980020,1984443-SE2014-hsep1407-Sunday-01_merged_983149
a_275072,19-52,0,19 Providence,190047,SE2014-hsep1406-Saturday-01_merged_980017,1983254-SE2014-hsep1406-Saturday-01_merged_984121
a_276866,56-52,0,56 Providence,560005,SE2014-hsep1401-Weekday-02_merged_980022,1990288-SE2014-hsep1401-Weekday-02_merged_982553
a_275131,92-52,1,XXXXX,920030,SE2014-hsep1407-Sunday-01_merged_980020,1984434-SE2014-hsep1407-Sunday-01_merged_983306
b_275159,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980030,1985049-SE2014-hsep1407-Sunday-01_merged_986786
a_275141,72-52,1,72 Pawtucket,720018,SE2014-hsep1407-Sunday-01_merged_980020,1984725-SE2014-hsep1407-Sunday-01_merged_981104
b_276963,50-52,0,50 Providence,500012,SE2014-hsep1401-Weekday-02_merged_980032,1991957-SE2014-hsep1401-Weekday-02_merged_986524
